"Season","Team","Conference","StatName","StatValue"
"2023","Kansas","Big 12","interceptionYards","177"
"2023","Maryland","Big Ten","sacks","34"
"2023","Western Michigan","Mid-American","passesIntercepted","9"
"2023","Ohio","Mid-American","kickReturns","15"
"2023","Florida Atlantic","American Athletic","rushingAttempts","369"
"2023","Baylor","Big 12","puntReturnTDs","0"
"2023","Kentucky","SEC","netPassingYards","2751"
"2023","Georgia State","Sun Belt","kickReturnTDs","0"
"2023","Vanderbilt","SEC","penalties","59"
"2023","West Virginia","Big 12","sacks","33"
"2023","Tulane","American Athletic","tacklesForLoss","86"
"2023","Nevada","Mountain West","rushingAttempts","443"
"2023","Missouri","SEC","totalYards","5628"
"2023","Arkansas State","Sun Belt","rushingYards","1926"
"2023","Buffalo","Mid-American","thirdDowns","184"
"2023","Georgia","SEC","games","14"
"2023","Texas","Big 12","rushingTDs","29"
"2023","Bowling Green","Mid-American","interceptionYards","282"
"2023","Miami","ACC","rushingAttempts","440"
"2023","South Alabama","Sun Belt","kickReturns","18"
"2023","SMU","American Athletic","kickReturnYards","449"
"2023","Troy","Sun Belt","tacklesForLoss","102"
"2023","Missouri","SEC","fourthDowns","15"
"2023","BYU","Big 12","games","12"
"2023","Wake Forest","ACC","fumblesLost","10"
"2023","Washington","Pac-12","puntReturns","19"
"2023","Vanderbilt","SEC","passAttempts","390"
"2023","Rutgers","Big Ten","penaltyYards","587"
"2023","Miami (OH)","Mid-American","thirdDownConversions","60"
"2023","Troy","Sun Belt","interceptions","6"
"2023","Washington","Pac-12","interceptions","12"
"2023","Utah State","Mountain West","fourthDowns","32"
"2023","Louisiana","Sun Belt","puntReturns","19"
"2023","Wisconsin","Big Ten","rushingYards","2095"
"2023","Texas","Big 12","rushingYards","2638"
"2023","Louisiana Monroe","Sun Belt","rushingYards","1755"
"2023","TCU","Big 12","turnovers","19"
"2023","Texas Tech","Big 12","sacks","28"
"2023","Pittsburgh","ACC","puntReturnYards","108"
"2023","Minnesota","Big Ten","fumblesLost","6"
"2023","Colorado State","Mountain West","rushingTDs","10"
"2023","Texas A&M","SEC","penaltyYards","591"
"2023","Michigan","Big Ten","rushingTDs","40"
"2023","Oklahoma","Big 12","fumblesLost","11"
"2023","Wake Forest","ACC","thirdDownConversions","55"
"2023","South Alabama","Sun Belt","sacks","26"
"2023","Navy","American Athletic","thirdDownConversions","50"
"2023","Vanderbilt","SEC","rushingTDs","10"
"2023","Vanderbilt","SEC","interceptionTDs","2"
"2023","Jacksonville State","Conference USA","interceptions","12"
"2023","Arkansas","SEC","rushingTDs","9"
"2023","Jacksonville State","Conference USA","rushingTDs","35"
"2023","Army","FBS Independents","rushingTDs","19"
"2023","Minnesota","Big Ten","rushingYards","2048"
"2023","Louisville","ACC","rushingAttempts","533"
"2023","Nevada","Mountain West","puntReturnTDs","0"
"2023","Hawai'i","Mountain West","passAttempts","537"
"2023","Notre Dame","FBS Independents","passCompletions","227"
"2023","Middle Tennessee","Conference USA","passAttempts","438"
"2023","USC","Pac-12","rushingAttempts","362"
"2023","Jacksonville State","Conference USA","rushingAttempts","647"
"2023","Florida Atlantic","American Athletic","turnovers","17"
"2023","BYU","Big 12","fumblesRecovered","6"
"2023","Northern Illinois","Mid-American","fumblesLost","9"
"2023","Colorado","Pac-12","fourthDownConversions","10"
"2023","North Carolina","ACC","thirdDownConversions","92"
"2023","Northwestern","Big Ten","puntReturnTDs","0"
"2023","Michigan State","Big Ten","interceptionTDs","0"
"2023","Southern Mississippi","Sun Belt","kickReturnTDs","1"
"2023","Western Michigan","Mid-American","passAttempts","393"
"2023","Ohio State","Big Ten","passesIntercepted","7"
"2023","Utah State","Mountain West","passAttempts","436"
"2023","Middle Tennessee","Conference USA","sacks","23"
"2023","Army","FBS Independents","thirdDownConversions","59"
"2023","Nevada","Mountain West","interceptionYards","287"
"2023","Oklahoma State","Big 12","rushingAttempts","449"
"2023","Middle Tennessee","Conference USA","penaltyYards","675"
"2023","East Carolina","American Athletic","kickReturns","21"
"2023","Temple","American Athletic","totalYards","4475"
"2023","New Mexico State","Conference USA","puntReturnYards","135"
"2023","UCF","Big 12","kickReturnTDs","0"
"2023","Nebraska","Big Ten","passingTDs","10"
"2023","Army","FBS Independents","puntReturnYards","149"
"2023","Miami (OH)","Mid-American","rushingYards","2213"
"2023","Nebraska","Big Ten","rushingYards","2122"
"2023","UNLV","Mountain West","passCompletions","251"
"2023","UMass","FBS Independents","penaltyYards","851"
"2023","Memphis","American Athletic","interceptionTDs","3"
"2023","Southern Mississippi","Sun Belt","netPassingYards","2288"
"2023","Kentucky","SEC","passAttempts","375"
"2023","Missouri","SEC","thirdDownConversions","72"
"2023","Georgia","SEC","possessionTime","28119"
"2023","UTEP","Conference USA","kickReturnYards","247"
"2023","Wake Forest","ACC","passCompletions","192"
"2023","Arizona","Pac-12","passCompletions","332"
"2023","Jacksonville State","Conference USA","fumblesLost","9"
"2023","Virginia","ACC","penaltyYards","663"
"2023","Temple","American Athletic","firstDowns","247"
"2023","Washington State","Pac-12","totalYards","5039"
"2023","East Carolina","American Athletic","kickReturnYards","330"
"2023","Louisiana","Sun Belt","kickReturnYards","956"
"2023","Mississippi State","SEC","interceptions","10"
"2023","Duke","ACC","puntReturnYards","149"
"2023","Liberty","Conference USA","kickReturnYards","532"
"2023","Eastern Michigan","Mid-American","firstDowns","207"
"2023","Pittsburgh","ACC","fourthDowns","20"
"2023","UT San Antonio","American Athletic","kickReturnYards","319"
"2023","Purdue","Big Ten","puntReturnYards","159"
"2023","Iowa State","Big 12","tacklesForLoss","64"
"2023","Tennessee","SEC","fourthDowns","18"
"2023","Texas","Big 12","netPassingYards","4047"
"2023","Hawai'i","Mountain West","rushingTDs","6"
"2023","Liberty","Conference USA","rushingTDs","39"
"2023","Ohio","Mid-American","possessionTime","26050"
"2023","East Carolina","American Athletic","rushingYards","1340"
"2023","Coastal Carolina","Sun Belt","puntReturnYards","69"
"2023","New Mexico State","Conference USA","fourthDownConversions","11"
"2023","Oregon State","Pac-12","thirdDownConversions","57"
"2023","Fresno State","Mountain West","rushingTDs","16"
"2023","Northern Illinois","Mid-American","interceptionYards","92"
"2023","West Virginia","Big 12","thirdDownConversions","69"
"2023","Miami (OH)","Mid-American","fumblesRecovered","6"
"2023","North Carolina","ACC","kickReturns","14"
"2023","UAB","American Athletic","fourthDowns","27"
"2023","Maryland","Big Ten","passCompletions","307"
"2023","Ole Miss","SEC","possessionTime","21639"
"2023","Virginia Tech","ACC","interceptions","5"
"2023","Arizona","Pac-12","passingTDs","36"
"2023","Auburn","SEC","possessionTime","22670"
"2023","Louisiana Monroe","Sun Belt","rushingTDs","7"
"2023","Syracuse","ACC","rushingAttempts","530"
"2023","Ole Miss","SEC","interceptions","6"
"2023","UT San Antonio","American Athletic","fumblesLost","8"
"2023","UCF","Big 12","sacks","22"
"2023","Fresno State","Mountain West","puntReturnTDs","0"
"2023","UMass","FBS Independents","fumblesLost","6"
"2023","Maryland","Big Ten","kickReturns","23"
"2023","Central Michigan","Mid-American","firstDowns","227"
"2023","Akron","Mid-American","puntReturns","18"
"2023","Washington","Pac-12","tacklesForLoss","63"
"2023","New Mexico State","Conference USA","tacklesForLoss","82"
"2023","Clemson","ACC","puntReturns","23"
"2023","NC State","ACC","possessionTime","25313"
"2023","Georgia State","Sun Belt","thirdDownConversions","86"
"2023","Louisiana Tech","Conference USA","passingTDs","16"
"2023","Notre Dame","FBS Independents","turnovers","17"
"2023","Pittsburgh","ACC","thirdDowns","150"
"2023","Central Michigan","Mid-American","kickReturnYards","868"
"2023","UMass","FBS Independents","interceptionTDs","2"
"2023","UNLV","Mountain West","fumblesRecovered","10"
"2023","New Mexico","Mountain West","kickReturns","31"
"2023","Kent State","Mid-American","penaltyYards","554"
"2023","Arizona","Pac-12","penalties","82"
"2023","UT San Antonio","American Athletic","fourthDowns","26"
"2023","San José State","Mountain West","thirdDownConversions","68"
"2023","Auburn","SEC","kickReturnYards","708"
"2023","Northwestern","Big Ten","fumblesLost","1"
"2023","Liberty","Conference USA","penalties","88"
"2023","Tulane","American Athletic","rushingYards","2171"
"2023","Washington State","Pac-12","fourthDowns","26"
"2023","Colorado State","Mountain West","puntReturnYards","150"
"2023","Arizona State","Pac-12","rushingAttempts","374"
"2023","Duke","ACC","firstDowns","243"
"2023","Houston","Big 12","puntReturnTDs","0"
"2023","Colorado","Pac-12","passesIntercepted","10"
"2023","Fresno State","Mountain West","firstDowns","272"
"2023","Oklahoma State","Big 12","kickReturnYards","651"
"2023","Northern Illinois","Mid-American","rushingTDs","23"
"2023","Bowling Green","Mid-American","rushingAttempts","429"
"2023","Memphis","American Athletic","passingTDs","33"
"2023","Georgia","SEC","kickReturnTDs","0"
"2023","UTEP","Conference USA","tacklesForLoss","52"
"2023","UNLV","Mountain West","possessionTime","23710"
"2023","San Diego State","Mountain West","kickReturnYards","589"
"2023","Louisiana","Sun Belt","rushingYards","2298"
"2023","Houston","Big 12","possessionTime","20118"
"2023","Southern Mississippi","Sun Belt","fumblesRecovered","8"
"2023","Washington State","Pac-12","rushingAttempts","341"
"2023","Louisiana Tech","Conference USA","puntReturnYards","268"
"2023","California","Pac-12","kickReturnTDs","1"
"2023","Connecticut","FBS Independents","rushingYards","1639"
"2023","East Carolina","American Athletic","thirdDownConversions","53"
"2023","South Carolina","SEC","possessionTime","20375"
"2023","Washington State","Pac-12","firstDowns","272"
"2023","Maryland","Big Ten","tacklesForLoss","65"
"2023","South Alabama","Sun Belt","penaltyYards","750"
"2023","Wake Forest","ACC","interceptionTDs","0"
"2023","Florida International","Conference USA","passingTDs","12"
"2023","Tennessee","SEC","puntReturns","23"
"2023","Ole Miss","SEC","thirdDownConversions","65"
"2023","Nevada","Mountain West","thirdDownConversions","52"
"2023","Syracuse","ACC","netPassingYards","2237"
"2023","Appalachian State","Sun Belt","thirdDownConversions","79"
"2023","Louisville","ACC","passingTDs","22"
"2023","West Virginia","Big 12","puntReturnTDs","1"
"2023","South Carolina","SEC","passesIntercepted","10"
"2023","Appalachian State","Sun Belt","thirdDowns","189"
"2023","Appalachian State","Sun Belt","possessionTime","26262"
"2023","Notre Dame","FBS Independents","rushingAttempts","457"
"2023","California","Pac-12","interceptions","16"
"2023","Georgia","SEC","puntReturns","24"
"2023","Arkansas State","Sun Belt","thirdDowns","169"
"2023","Wyoming","Mountain West","passesIntercepted","11"
"2023","Iowa","Big Ten","fourthDowns","14"
"2023","Penn State","Big Ten","thirdDowns","185"
"2023","Alabama","SEC","passesIntercepted","12"
"2023","West Virginia","Big 12","fumblesLost","6"
"2023","California","Pac-12","turnovers","28"
"2023","Boise State","Mountain West","passesIntercepted","11"
"2023","Middle Tennessee","Conference USA","passesIntercepted","8"
"2023","San José State","Mountain West","interceptionYards","230"
"2023","Tennessee","SEC","totalYards","5825"
"2023","Nevada","Mountain West","rushingYards","1498"
"2023","Arizona State","Pac-12","sacks","26"
"2023","Rice","American Athletic","netPassingYards","3282"
"2023","Marshall","Sun Belt","passAttempts","425"
"2023","Kansas State","Big 12","sacks","25"
"2023","Illinois","Big Ten","rushingAttempts","396"
"2023","West Virginia","Big 12","rushingAttempts","565"
"2023","Virginia Tech","ACC","interceptionYards","64"
"2023","San José State","Mountain West","tacklesForLoss","64"
"2023","Buffalo","Mid-American","penaltyYards","499"
"2023","Rutgers","Big Ten","fumblesLost","5"
"2023","Georgia State","Sun Belt","penalties","83"
"2023","Old Dominion","Sun Belt","puntReturnYards","137"
"2023","Utah","Pac-12","passCompletions","189"
"2023","Minnesota","Big Ten","passesIntercepted","12"
"2023","Ole Miss","SEC","tacklesForLoss","82"
"2023","Michigan","Big Ten","games","15"
"2023","Wake Forest","ACC","fourthDowns","19"
"2023","Navy","American Athletic","kickReturns","24"
"2023","South Carolina","SEC","interceptionTDs","1"
"2023","Louisville","ACC","puntReturnTDs","1"
"2023","Oregon","Pac-12","possessionTime","26079"
"2023","Louisville","ACC","interceptionTDs","0"
"2023","Arizona","Pac-12","tacklesForLoss","74"
"2023","Kent State","Mid-American","fourthDowns","26"
"2023","TCU","Big 12","fumblesLost","4"
"2023","Penn State","Big Ten","penaltyYards","563"
"2023","Nevada","Mountain West","sacks","15"
"2023","Texas State","Sun Belt","interceptions","9"
"2023","UCF","Big 12","passingTDs","24"
"2023","Louisville","ACC","turnovers","19"
"2023","Fresno State","Mountain West","kickReturns","37"
"2023","Utah","Pac-12","fumblesLost","2"
"2023","Arizona","Pac-12","games","13"
"2023","Tulane","American Athletic","kickReturnTDs","1"
"2023","Florida","SEC","fumblesLost","7"
"2023","Coastal Carolina","Sun Belt","passingTDs","24"
"2023","Georgia State","Sun Belt","netPassingYards","2672"
"2023","North Carolina","ACC","interceptionTDs","0"
"2023","Mississippi State","SEC","puntReturnYards","200"
"2023","Louisiana Tech","Conference USA","rushingYards","1495"
"2023","Iowa","Big Ten","interceptions","11"
"2023","Navy","American Athletic","possessionTime","22507"
"2023","Virginia Tech","ACC","passingTDs","23"
"2023","Clemson","ACC","interceptions","9"
"2023","Oklahoma","Big 12","puntReturnYards","137"
"2023","Virginia","ACC","fumblesRecovered","6"
"2023","Wake Forest","ACC","interceptions","12"
"2023","South Florida","American Athletic","turnovers","21"
"2023","Texas","Big 12","games","14"
"2023","South Alabama","Sun Belt","rushingAttempts","469"
"2023","Bowling Green","Mid-American","fourthDowns","25"
"2023","Army","FBS Independents","passCompletions","83"
"2023","Virginia","ACC","interceptionYards","80"
"2023","LSU","SEC","totalYards","7065"
"2023","East Carolina","American Athletic","thirdDowns","175"
"2023","North Carolina","ACC","puntReturnTDs","1"
"2023","Utah","Pac-12","penalties","64"
"2023","Colorado State","Mountain West","totalYards","4792"
"2023","Virginia","ACC","fourthDownConversions","12"
"2023","Kansas State","Big 12","interceptions","10"
"2023","Oklahoma State","Big 12","passCompletions","344"
"2023","Wake Forest","ACC","puntReturns","16"
"2023","Kansas State","Big 12","kickReturnTDs","0"
"2023","Air Force","Mountain West","puntReturnTDs","0"
"2023","Michigan State","Big Ten","puntReturns","13"
"2023","Georgia Southern","Sun Belt","rushingTDs","16"
"2023","Tennessee","SEC","tacklesForLoss","101"
"2023","Iowa","Big Ten","thirdDownConversions","60"
"2023","South Florida","American Athletic","passCompletions","287"
"2023","Houston","Big 12","rushingAttempts","359"
"2023","Liberty","Conference USA","thirdDownConversions","78"
"2023","Missouri","SEC","sacks","40"
"2023","James Madison","Sun Belt","netPassingYards","3715"
"2023","Texas A&M","SEC","totalYards","5290"
"2023","Ohio","Mid-American","interceptions","9"
"2023","Arkansas State","Sun Belt","kickReturnTDs","1"
"2023","Utah","Pac-12","puntReturnTDs","0"
"2023","Iowa","Big Ten","games","14"
"2023","South Carolina","SEC","interceptionYards","129"
"2023","Western Kentucky","Conference USA","passesIntercepted","15"
"2023","Western Michigan","Mid-American","sacks","24"
"2023","Temple","American Athletic","puntReturnTDs","0"
"2023","Auburn","SEC","rushingYards","2457"
"2023","Southern Mississippi","Sun Belt","tacklesForLoss","54"
"2023","Western Kentucky","Conference USA","passingTDs","38"
"2023","Temple","American Athletic","passingTDs","23"
"2023","Eastern Michigan","Mid-American","puntReturns","13"
"2023","Virginia","ACC","totalYards","4425"
"2023","Fresno State","Mountain West","puntReturnYards","184"
"2023","Oklahoma","Big 12","fumblesRecovered","6"
"2023","Marshall","Sun Belt","puntReturnYards","19"
"2023","Virginia","ACC","puntReturnTDs","0"
